exp_id,mode,pillar,seed,seed_source,model_id,prompt_id,collapse_run,collapse_reason,core_collapse_run,core_collapse_reason,budget_exhausted,collapse_core,collapse_core_reason,stop_aux,stop_aux_reason,intervene_bin,n_tokens_total,n_interventions,intervene_density,H_pre,runtime_sec,extra_tokens_due_to_intervention
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,42,meta,gemma:7b,2,0,NONE,0,NONE,0,0,NONE,0,NONE,0,385,0,0.0,,20.000857830047607,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,43,meta,gemma:7b,3,0,NONE,0,NONE,0,0,NONE,0,NONE,0,363,0,0.0,,19.985437870025635,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,44,meta,gemma:7b,4,0,NONE,0,NONE,0,0,NONE,0,NONE,0,384,0,0.0,,20.3310809135437,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,45,meta,gemma:7b,5,0,NONE,0,NONE,0,0,NONE,0,NONE,0,336,0,0.0,,20.292240142822266,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,46,meta,gemma:7b,6,0,NONE,0,NONE,0,0,NONE,0,NONE,0,351,0,0.0,,20.432549238204956,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,47,meta,gemma:7b,7,0,NONE,0,NONE,0,0,NONE,0,NONE,0,385,0,0.0,,20.048556089401245,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,48,meta,gemma:7b,8,0,NONE,0,NONE,0,0,NONE,0,NONE,0,324,0,0.0,,20.213310956954956,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,49,meta,gemma:7b,9,0,NONE,0,NONE,0,0,NONE,0,NONE,0,353,0,0.0,,20.22292399406433,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,50,meta,gemma:7b,10,0,NONE,0,NONE,0,0,NONE,0,NONE,0,350,0,0.0,,20.43213415145874,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,51,meta,gemma:7b,11,0,NONE,0,NONE,0,0,NONE,0,NONE,0,352,0,0.0,,20.454975128173828,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,52,meta,gemma:7b,12,0,NONE,0,NONE,0,0,NONE,0,NONE,0,351,0,0.0,,20.119611978530884,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,53,meta,gemma:7b,13,0,NONE,0,NONE,0,0,NONE,0,NONE,0,364,0,0.0,,20.89671301841736,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,54,meta,gemma:7b,14,0,NONE,0,NONE,0,0,NONE,0,NONE,0,334,0,0.0,,20.174073696136475,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,55,meta,gemma:7b,15,0,NONE,0,NONE,0,0,NONE,0,NONE,0,393,0,0.0,,20.461836099624634,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,56,meta,gemma:7b,16,0,NONE,0,NONE,0,0,NONE,0,NONE,0,376,0,0.0,,20.592735052108765,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,57,meta,gemma:7b,17,0,NONE,0,NONE,0,0,NONE,0,NONE,0,381,0,0.0,,20.536200761795044,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,58,meta,gemma:7b,18,0,NONE,0,NONE,0,0,NONE,0,NONE,0,361,0,0.0,,20.139477014541626,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,59,meta,gemma:7b,19,0,NONE,0,NONE,0,0,NONE,0,NONE,0,313,0,0.0,,20.20909285545349,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,60,meta,gemma:7b,20,0,NONE,0,NONE,0,0,NONE,0,NONE,0,365,0,0.0,,20.537188053131104,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,61,meta,gemma:7b,21,0,NONE,0,NONE,0,0,NONE,0,NONE,0,370,0,0.0,,20.976475954055786,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,62,meta,gemma:7b,22,0,NONE,0,NONE,0,0,NONE,0,NONE,0,369,0,0.0,,20.485827207565308,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,63,meta,gemma:7b,23,0,NONE,0,NONE,0,0,NONE,0,NONE,0,346,0,0.0,,20.932483911514282,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,64,meta,gemma:7b,24,0,NONE,0,NONE,0,0,NONE,0,NONE,0,364,0,0.0,,20.777048110961914,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,65,meta,gemma:7b,25,0,NONE,0,NONE,0,0,NONE,0,NONE,0,370,0,0.0,,20.49957799911499,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,66,meta,gemma:7b,26,0,NONE,0,NONE,0,0,NONE,0,NONE,0,363,0,0.0,,20.563987970352173,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,67,meta,gemma:7b,27,0,NONE,0,NONE,0,0,NONE,0,NONE,0,358,0,0.0,,20.53377389907837,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,68,meta,gemma:7b,28,0,NONE,0,NONE,0,0,NONE,0,NONE,0,347,0,0.0,,20.501909971237183,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,69,meta,gemma:7b,29,0,NONE,0,NONE,0,0,NONE,0,NONE,0,367,0,0.0,,20.67784595489502,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,70,meta,gemma:7b,30,0,NONE,0,NONE,0,0,NONE,0,NONE,0,349,0,0.0,,20.339951753616333,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,71,meta,gemma:7b,31,0,NONE,0,NONE,0,0,NONE,0,NONE,0,364,0,0.0,,20.627329111099243,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,72,meta,gemma:7b,32,0,NONE,0,NONE,0,0,NONE,0,NONE,0,369,0,0.0,,20.6873459815979,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,73,meta,gemma:7b,33,0,NONE,0,NONE,0,0,NONE,0,NONE,0,387,0,0.0,,20.861400842666626,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,74,meta,gemma:7b,34,0,NONE,0,NONE,0,0,NONE,1,EMPTY_CHUNK,0,220,0,0.0,,12.34886622428894,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,75,meta,gemma:7b,35,0,NONE,0,NONE,0,0,NONE,0,NONE,0,372,0,0.0,,20.384132862091064,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,76,meta,gemma:7b,36,0,NONE,0,NONE,0,0,NONE,0,NONE,0,371,0,0.0,,20.3263418674469,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,77,meta,gemma:7b,37,0,NONE,0,NONE,0,0,NONE,0,NONE,0,381,0,0.0,,20.61811113357544,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,78,meta,gemma:7b,38,0,NONE,0,NONE,0,0,NONE,0,NONE,0,361,0,0.0,,20.510844230651855,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,79,meta,gemma:7b,39,0,NONE,0,NONE,0,0,NONE,0,NONE,0,338,0,0.0,,20.547134160995483,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,80,meta,gemma:7b,0,0,NONE,0,NONE,0,0,NONE,0,NONE,0,352,0,0.0,,20.704204082489014,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,81,meta,gemma:7b,1,0,NONE,0,NONE,0,0,NONE,0,NONE,0,379,0,0.0,,20.051645755767822,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,82,meta,gemma:7b,2,0,NONE,0,NONE,0,0,NONE,0,NONE,0,390,0,0.0,,20.276373863220215,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,83,meta,gemma:7b,3,0,NONE,0,NONE,0,0,NONE,0,NONE,0,392,0,0.0,,20.152204036712646,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,84,meta,gemma:7b,4,0,NONE,0,NONE,0,0,NONE,0,NONE,0,373,0,0.0,,20.84243106842041,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,85,meta,gemma:7b,5,0,NONE,0,NONE,0,0,NONE,0,NONE,0,367,0,0.0,,20.34976100921631,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,86,meta,gemma:7b,6,0,NONE,0,NONE,0,0,NONE,0,NONE,0,358,0,0.0,,20.02129817008972,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,87,meta,gemma:7b,7,0,NONE,0,NONE,0,0,NONE,0,NONE,0,374,0,0.0,,20.43128514289856,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,88,meta,gemma:7b,8,0,NONE,0,NONE,0,0,NONE,0,NONE,0,309,0,0.0,,20.328640937805176,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,89,meta,gemma:7b,9,0,NONE,0,NONE,0,0,NONE,0,NONE,0,357,0,0.0,,19.995602130889893,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,90,meta,gemma:7b,10,0,NONE,0,NONE,0,0,NONE,0,NONE,0,357,0,0.0,,19.99441409111023,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,91,meta,gemma:7b,11,0,NONE,0,NONE,0,0,NONE,0,NONE,0,361,0,0.0,,20.434792041778564,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,92,meta,gemma:7b,12,0,NONE,0,NONE,0,0,NONE,0,NONE,0,358,0,0.0,,20.00198197364807,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,93,meta,gemma:7b,13,0,NONE,0,NONE,0,0,NONE,0,NONE,0,350,0,0.0,,20.45424485206604,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,94,meta,gemma:7b,14,0,NONE,0,NONE,0,0,NONE,0,NONE,0,382,0,0.0,,20.627485036849976,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,95,meta,gemma:7b,15,0,NONE,0,NONE,0,0,NONE,0,NONE,0,360,0,0.0,,20.00109076499939,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,96,meta,gemma:7b,16,0,NONE,0,NONE,0,0,NONE,0,NONE,0,350,0,0.0,,20.327414751052856,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,97,meta,gemma:7b,17,0,NONE,0,NONE,0,0,NONE,0,NONE,0,353,0,0.0,,20.325478076934814,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,98,meta,gemma:7b,18,0,NONE,0,NONE,0,0,NONE,0,NONE,0,362,0,0.0,,20.43199110031128,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,99,meta,gemma:7b,19,0,NONE,0,NONE,0,0,NONE,0,NONE,0,327,0,0.0,,20.111692190170288,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,100,meta,gemma:7b,20,0,NONE,0,NONE,0,0,NONE,0,NONE,0,348,0,0.0,,20.402231216430664,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,101,meta,gemma:7b,21,0,NONE,0,NONE,0,0,NONE,0,NONE,0,348,0,0.0,,20.014562129974365,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,102,meta,gemma:7b,22,0,NONE,0,NONE,0,0,NONE,0,NONE,0,363,0,0.0,,20.34272813796997,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,103,meta,gemma:7b,23,0,NONE,0,NONE,0,0,NONE,0,NONE,0,371,0,0.0,,20.023437023162842,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,104,meta,gemma:7b,24,1,REP,1,REP,0,1,REP,0,NONE,0,320,0,0.0,,17.38690710067749,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,105,meta,gemma:7b,25,0,NONE,0,NONE,0,0,NONE,0,NONE,0,348,0,0.0,,20.561139822006226,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,106,meta,gemma:7b,26,0,NONE,0,NONE,0,0,NONE,0,NONE,0,352,0,0.0,,20.29834222793579,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,107,meta,gemma:7b,27,0,NONE,0,NONE,0,0,NONE,0,NONE,0,343,0,0.0,,20.261882066726685,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,108,meta,gemma:7b,28,0,NONE,0,NONE,0,0,NONE,0,NONE,0,355,0,0.0,,20.236666202545166,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,109,meta,gemma:7b,29,0,NONE,0,NONE,0,0,NONE,0,NONE,0,361,0,0.0,,20.22368288040161,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,110,meta,gemma:7b,30,0,NONE,0,NONE,0,0,NONE,0,NONE,0,333,0,0.0,,20.004640102386475,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,111,meta,gemma:7b,31,0,NONE,0,NONE,0,0,NONE,0,NONE,0,376,0,0.0,,20.34886598587036,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,112,meta,gemma:7b,32,0,NONE,0,NONE,0,0,NONE,0,NONE,0,357,0,0.0,,20.214519739151,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,113,meta,gemma:7b,33,0,NONE,0,NONE,0,0,NONE,0,NONE,0,341,0,0.0,,21.479323148727417,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,114,meta,gemma:7b,34,0,NONE,0,NONE,0,0,NONE,0,NONE,0,364,0,0.0,,20.19817018508911,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,115,meta,gemma:7b,35,0,NONE,0,NONE,0,0,NONE,0,NONE,0,404,0,0.0,,20.44127607345581,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,116,meta,gemma:7b,36,0,NONE,0,NONE,0,0,NONE,0,NONE,0,366,0,0.0,,20.014806985855103,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,117,meta,gemma:7b,37,0,NONE,0,NONE,0,0,NONE,0,NONE,0,355,0,0.0,,20.0112521648407,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,118,meta,gemma:7b,38,0,NONE,0,NONE,0,0,NONE,0,NONE,0,319,0,0.0,,20.706079959869385,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,119,meta,gemma:7b,39,0,NONE,0,NONE,0,0,NONE,0,NONE,0,329,0,0.0,,20.97896671295166,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,120,meta,gemma:7b,0,0,NONE,0,NONE,0,0,NONE,0,NONE,0,360,0,0.0,,20.327563762664795,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,121,meta,gemma:7b,1,0,NONE,0,NONE,0,0,NONE,0,NONE,0,355,0,0.0,,20.270262002944946,0.0
vNEXT-OLLAMA-500-512-SENSITIVE-TUNE-ETH-BASELINE,baseline,ETH,122,meta,gemma:7b,2,0,NONE,0,NONE,0,0,NONE,0,NONE,0,361,0,0.0,,20.029065132141113,0.0
